28905;43676;7;31;2;207;45;30;8;53;32;1
28906;43485;1;3;7;701;8;20;8;24;152;1
28907;43628;6;24;3;306;39;12;17;17;65;2
28908;43813;12;50;6;612;84;14;18;53;138;1
28909;43483;1;3;5;501;6;18;20;40;116;1
28910;43593;5;19;3;305;32;8;8;41;56;2
28911;43660;7;28;7;707;50;14;19;3;163;1
28912;43539;3;11;5;503;20;15;21;48;117;1
28913;43470;1;1;6;601;7;5;16;25;136;1
28914;43800;12;48;7;712;85;1;20;34;164;1
28915;43667;7;29;7;707;50;21;22;19;166;1
28916;43677;7;31;3;307;46;31;23;43;71;2
28917;43729;9;38;6;609;63;21;20;22;140;1
28918;43618;6;22;7;706;43;2;11;58;155;1
28919;43498;2;5;6;602;14;2;10;46;130;1
28920;43709;9;35;7;709;64;1;18;42;162;1
28921;43468;1;1;4;401;5;3;6;36;78;1
28922;43688;8;32;7;708;57;11;13;10;157;1
28923;43480;1;3;2;201;3;15;8;28;32;1
28924;43694;8;33;6;608;56;17;18;43;138;1
28925;43716;9;36;7;709;64;8;20;2;164;1
28926;43599;5;20;2;205;31;14;8;48;32;2
28927;43637;6;25;5;506;41;21;11;56;107;1
28928;43693;8;33;5;508;55;16;10;32;106;1
28929;43702;8;34;7;708;57;25;20;21;164;1
28930;43597;5;19;7;705;36;12;19;17;163;1
28931;43507;2;7;1;102;9;11;12;46;12;2
28932;43478;1;2;7;701;8;13;19;7;163;1
28933;43695;8;33;7;708;57;18;16;20;160;1
28934;43471;1;1;7;701;8;6;18;38;162;1
28935;43494;1;5;2;201;3;29;4;6;28;2
28936;43751;10;41;7;710;71;13;5;9;149;2
28937;43770;11;44;5;511;76;1;14;30;110;2
28938;43509;2;7;3;302;11;13;9;16;57;1
28939;43470;1;1;6;601;7;5;22;58;142;1
28940;43737;9;39;7;709;64;29;17;40;161;2
28941;43804;12;49;4;412;82;5;13;50;85;1
28942;43659;7;28;6;607;49;13;18;33;138;1
28943;43667;7;29;7;707;50;21;9;12;153;1
28944;43730;9;38;7;709;64;22;11;20;155;1
28945;43750;10;41;6;610;70;12;13;47;133;1
28946;43721;9;37;5;509;62;13;21;52;117;1
28947;43713;9;36;4;409;61;5;20;18;92;1
28948;43777;11;45;5;511;76;8;19;47;115;1
28949;43490;1;4;5;501;6;25;20;16;116;1
28950;43654;7;28;1;107;44;8;7;35;7;2
28951;43595;5;19;5;505;34;10;12;36;108;1
28952;43658;7;28;5;507;48;12;22;25;118;1
28953;43630;6;24;5;506;41;14;13;20;109;1
28954;43535;3;11;1;103;16;11;24;45;24;2
28955;43610;5;21;6;605;35;25;13;28;133;2
28956;43687;8;32;6;608;56;10;23;34;143;2
28957;43672;7;30;5;507;48;26;12;25;108;1
28958;43666;7;29;6;607;49;20;18;5;138;1
28959;43649;7;27;3;307;46;3;11;57;59;1
28960;43604;5;20;7;705;36;19;18;14;162;1
28961;43667;7;29;7;707;50;21;11;16;155;1
28962;43688;8;32;7;708;57;11;9;5;153;1
28963;43725;9;38;2;209;59;17;19;46;43;2
28964;43590;5;18;7;705;36;5;9;41;153;1
28965;43646;6;26;7;706;43;30;18;14;162;1
28966;43610;5;21;6;605;35;25;7;7;127;2
28967;43616;5;22;5;505;34;31;9;15;105;1
28968;43688;8;32;7;708;57;11;11;9;155;1
28969;43676;7;31;2;207;45;30;16;46;40;2
28970;43766;10;44;1;110;65;28;11;39;11;2
28971;43477;1;2;6;601;7;12;12;47;132;1
28972;43619;6;23;1;106;37;3;19;52;19;2
28973;43491;1;4;6;601;7;26;18;53;138;1
28974;43660;7;28;7;707;50;14;9;53;153;1
28975;43673;7;30;6;607;49;27;18;44;138;1
28976;43610;5;21;6;605;35;25;21;37;141;2
28977;43734;9;39;4;409;61;26;14;4;86;2
28978;43724;9;38;1;109;58;16;19;43;19;2
28979;43820;12;51;6;612;84;21;24;27;144;2
28980;43652;7;27;6;607;49;6;10;4;130;1
28981;43638;6;25;6;606;42;22;18;50;138;1
28982;43639;6;25;7;706;43;23;17;9;161;1
28983;43611;5;21;7;705;36;26;21;53;165;1
28984;43578;4;17;2;204;24;23;5;35;29;2
28985;43513;2;7;7;702;15;17;20;58;164;1
28986;43682;8;32;1;108;51;5;11;23;11;2
28987;43815;12;51;1;112;79;16;15;38;15;2
28988;43604;5;20;7;705;36;19;23;20;167;2
28989;43538;3;11;4;403;19;14;14;28;86;1
28990;43635;6;25;3;306;39;19;11;52;59;1
28991;43702;8;34;7;708;57;25;17;26;161;1
28992;43745;10;41;1;110;65;7;19;52;19;2
28993;43828;12;52;7;712;85;29;14;55;158;1
28994;43662;7;29;2;207;45;16;18;48;42;1
28995;43609;5;21;5;505;34;24;22;24;118;2
28996;43555;3;13;7;703;22;31;22;25;166;1
28997;43783;11;46;4;411;75;14;12;29;84;2
28998;43711;9;36;2;209;59;3;20;25;44;2
28999;43701;8;34;6;608;56;24;22;9;142;1
29000;43783;11;46;4;411;75;14;17;51;89;2
29001;43674;7;30;7;707;50;28;19;23;163;1
29002;43705;8;35;3;308;53;28;19;5;67;1
29003;43750;10;41;6;610;70;12;17;33;137;2
29004;43495;1;5;3;301;4;30;20;4;68;1
29005;43583;4;17;7;704;29;28;11;13;155;1
29006;43691;8;33;3;308;53;14;22;42;70;2
29007;43569;4;15;7;704;29;14;24;55;168;2
29008;43466;1;1;2;201;3;1;12;50;36;1
29009;43653;7;27;7;707;50;7;18;39;162;1
29010;43822;12;52;1;112;79;23;23;49;23;2
29011;43587;5;18;4;405;33;2;21;24;93;2
29012;43630;6;24;5;506;41;14;13;38;109;1
29013;43756;10;42;5;510;69;18;22;54;118;1
29014;43639;6;25;7;706;43;23;20;19;164;1
29015;43826;12;52;5;512;83;27;21;22;117;1
29016;43488;1;4;3;301;4;23;10;7;58;1
29017;43664;7;29;4;407;47;18;1;5;73;2
29018;43663;7;29;3;307;46;17;6;47;54;1
29019;43684;8;32;3;308;53;7;16;10;64;2
29020;43639;6;25;7;706;43;23;20;32;164;1
29021;43481;1;3;3;301;4;16;18;47;66;1
29022;43543;3;12;2;203;17;19;13;22;37;2
29023;43769;10;44;4;410;68;31;18;30;90;1
29024;43657;7;28;4;407;47;11;20;36;92;1
29025;43517;2;8;4;402;12;21;13;7;85;1
29026;43481;1;3;3;301;4;16;6;36;54;1
29027;43692;8;33;4;408;54;15;6;4;78;1
29028;43618;6;22;7;706;43;2;13;19;157;1
29029;43826;12;52;5;512;83;27;16;8;112;1
29030;43685;8;32;4;408;54;8;3;5;75;2
29031;43467;1;1;3;301;4;2;21;17;69;1
29032;43570;4;16;1;104;23;15;20;38;20;2
29033;43647;7;27;1;107;44;1;23;9;23;2
29034;43702;8;34;7;708;57;25;11;27;155;1
29035;43646;6;26;7;706;43;30;14;40;158;1
29036;43695;8;33;7;708;57;18;10;48;154;1
29037;43738;9;40;1;109;58;30;14;58;14;2
29038;43476;1;2;5;501;6;11;19;26;115;1
29039;43700;8;34;5;508;55;23;14;32;110;1
29040;43637;6;25;5;506;41;21;7;1;103;1
29041;43650;7;27;4;407;47;4;17;17;89;1
29042;43689;8;33;1;108;51;12;8;4;8;2
29043;43628;6;24;3;306;39;12;12;56;60;1
29044;43653;7;27;7;707;50;7;17;34;161;1
29045;43618;6;22;7;706;43;2;5;52;149;1
29046;43638;6;25;6;606;42;22;8;52;128;1
29047;43670;7;30;3;307;46;24;22;11;70;1
29048;43549;3;13;1;103;16;25;18;30;18;2
29049;43709;9;35;7;709;64;1;7;29;151;1
29050;43716;9;36;7;709;64;8;16;24;160;2
29051;43804;12;49;4;412;82;5;19;32;91;1
29052;43474;1;2;3;301;4;9;21;57;69;1
29053;43499;2;5;7;702;15;3;9;9;153;1
29054;43484;1;3;6;601;7;19;15;56;135;1
29055;43586;5;18;3;305;32;1;18;13;66;2
29056;43610;5;21;6;605;35;25;12;59;132;2
29057;43618;6;22;7;706;43;2;5;18;149;1
29058;43694;8;33;6;608;56;17;23;39;143;2
29059;43708;8;35;6;608;56;31;19;35;139;1
29060;43683;8;32;2;208;52;6;18;33;42;2
29061;43689;8;33;1;108;51;12;9;57;9;2
29062;43625;6;23;7;706;43;9;15;46;159;1
29063;43492;1;4;7;701;8;27;21;58;165;1
29064;43821;12;51;7;712;85;22;12;45;156;1
29065;43807;12;49;7;712;85;8;6;33;150;1
29066;43784;11;46;5;511;76;15;9;7;105;1
29067;43491;1;4;6;601;7;26;12;14;132;1
29068;43759;10;43;1;110;65;21;15;3;15;2
29069;43481;1;3;3;301;4;16;20;0;68;1
29070;43687;8;32;6;608;56;10;20;29;140;1
29071;43678;8;31;4;408;54;1;11;2;83;1
29072;43590;5;18;7;705;36;5;17;4;161;2
29073;43674;7;30;7;707;50;28;21;58;165;1
29074;43785;11;46;6;611;77;16;19;34;139;1
29075;43632;6;24;7;706;43;16;3;7;147;2
29076;43668;7;30;1;107;44;22;18;26;18;2
29077;43713;9;36;4;409;61;5;19;46;91;1
29078;43766;10;44;1;110;65;28;7;0;7;2
29079;43678;8;31;4;408;54;1;6;21;78;1
29080;43668;7;30;1;107;44;22;19;0;19;2
29081;43656;7;28;3;307;46;10;14;3;62;1
29082;43824;12;52;3;312;81;25;20;24;68;1
29083;43765;10;43;7;710;71;27;19;14;163;1
29084;43667;7;29;7;707;50;21;24;5;168;2
29085;43744;10;40;7;710;71;6;9;27;153;1
29086;43703;8;35;1;108;51;26;5;3;5;2
29087;43724;9;38;1;109;58;16;15;1;15;2
29088;43611;5;21;7;705;36;26;21;51;165;1
29089;43814;12;50;7;712;85;15;12;7;156;1
29090;43709;9;35;7;709;64;1;21;16;165;1
29091;43697;8;34;2;208;52;20;12;39;36;2
29092;43708;8;35;6;608;56;31;7;35;127;1
29093;43519;2;8;6;602;14;23;12;43;132;1
29094;43731;9;39;1;109;58;23;21;8;21;2
29095;43693;8;33;5;508;55;16;20;8;116;1
29096;43689;8;33;1;108;51;12;20;36;20;2
29097;43740;10;40;3;310;67;2;7;3;55;2
29098;43495;1;5;3;301;4;30;16;4;64;1
29099;43699;8;34;4;408;54;22;7;53;79;1
29100;43658;7;28;5;507;48;12;8;11;104;1
29101;43681;8;31;7;708;57;4;10;19;154;1
29102;43644;6;26;5;506;41;28;22;10;118;1
29103;43814;12;50;7;712;85;15;10;12;154;1
29104;43693;8;33;5;508;55;16;22;25;118;1
29105;43711;9;36;2;209;59;3;23;36;47;2
29106;43688;8;32;7;708;57;11;20;0;164;1
29107;43705;8;35;3;308;53;28;2;23;50;2
29108;43506;2;6;7;702;15;10;16;11;160;1
29109;43744;10;40;7;710;71;6;21;18;165;1
29110;43489;1;4;4;401;5;24;14;49;86;1
29111;43666;7;29;6;607;49;20;4;22;124;2
29112;43813;12;50;6;612;84;14;9;9;129;1
29113;43625;6;23;7;706;43;9;22;24;166;1
29114;43642;6;26;3;306;39;26;3;44;51;2
29115;43805;12;49;5;512;83;6;23;58;119;2
29116;43602;5;20;5;505;34;17;16;59;112;2
29117;43498;2;5;6;602;14;2;20;3;140;1
29118;43477;1;2;6;601;7;12;14;38;134;1
29119;43736;9;39;6;609;63;28;2;4;122;2
29120;43523;2;9;3;302;11;27;9;50;57;1
29121;43810;12;50;3;312;81;11;12;49;60;1
29122;43682;8;32;1;108;51;5;18;59;18;2
29123;43704;8;35;2;208;52;27;18;0;42;2
29124;43700;8;34;5;508;55;23;1;37;97;2
29125;43749;10;41;5;510;69;11;12;7;108;1
29126;43688;8;32;7;708;57;11;17;55;161;1
29127;43506;2;6;7;702;15;10;22;1;166;1
29128;43637;6;25;5;506;41;21;24;11;120;2
29129;43622;6;23;4;406;40;6;22;21;94;1
29130;43707;8;35;5;508;55;30;10;34;106;1
29131;43687;8;32;6;608;56;10;12;13;132;1
29132;43737;9;39;7;709;64;29;12;24;156;1
29133;43721;9;37;5;509;62;13;18;46;114;1
29134;43702;8;34;7;708;57;25;12;35;156;1
29135;43729;9;38;6;609;63;21;4;3;124;2
29136;43729;9;38;6;609;63;21;15;0;135;2
29137;43785;11;46;6;611;77;16;1;58;121;2
29138;43716;9;36;7;709;64;8;19;9;163;1
29139;43645;6;26;6;606;42;29;17;24;137;1
29140;43695;8;33;7;708;57;18;17;22;161;1
29141;43828;12;52;7;712;85;29;17;49;161;1
29142;43684;8;32;3;308;53;7;15;44;63;2
29143;43611;5;21;7;705;36;26;13;52;157;1
29144;43680;8;31;6;608;56;3;13;19;133;1
29145;43516;2;8;3;302;11;20;18;11;66;1
29146;43674;7;30;7;707;50;28;13;59;157;1
29147;43647;7;27;1;107;44;1;6;42;6;2
29148;43596;5;19;6;605;35;11;22;43;142;2
29149;43625;6;23;7;706;43;9;1;49;145;2
29150;43671;7;30;4;407;47;25;20;41;92;1
29151;43541;3;11;7;703;22;17;7;6;151;1
29152;43518;2;8;5;502;13;22;18;39;114;1
29153;43643;6;26;4;406;40;27;5;16;77;2
29154;43683;8;32;2;208;52;6;10;52;34;2
29155;43756;10;42;5;510;69;18;23;48;119;2
29156;43693;8;33;5;508;55;16;19;33;115;1
29157;43756;10;42;5;510;69;18;23;39;119;2
29158;43492;1;4;7;701;8;27;9;11;153;1
29159;43814;12;50;7;712;85;15;8;38;152;1
29160;43693;8;33;5;508;55;16;13;11;109;1
29161;43827;12;52;6;612;84;28;21;47;141;1
29162;43545;3;12;4;403;19;21;23;47;95;2
29163;43692;8;33;4;408;54;15;16;32;88;1
29164;43666;7;29;6;607;49;20;18;42;138;1
29165;43720;9;37;4;409;61;12;7;32;79;2
29166;43471;1;1;7;701;8;6;9;52;153;1
29167;43730;9;38;7;709;64;22;19;17;163;1
29168;43645;6;26;6;606;42;29;16;45;136;1
29169;43624;6;23;6;606;42;8;10;45;130;1
29170;43772;11;44;7;711;78;3;21;5;165;1
29171;43744;10;40;7;710;71;6;19;17;163;1
29172;43660;7;28;7;707;50;14;2;25;146;2
29173;43814;12;50;7;712;85;15;3;18;147;2
29174;43499;2;5;7;702;15;3;20;16;164;1
29175;43781;11;46;2;211;73;12;14;50;38;2
29176;43749;10;41;5;510;69;11;1;35;97;2
29177;43662;7;29;2;207;45;16;21;59;45;1
29178;43624;6;23;6;606;42;8;13;30;133;1
29179;43469;1;1;5;501;6;4;20;26;116;1
29180;43765;10;43;7;710;71;27;21;5;165;1
29181;43615;5;22;4;405;33;30;17;32;89;2
29182;43714;9;36;5;509;62;6;12;57;108;1
29183;43674;7;30;7;707;50;28;22;30;166;1
29184;43820;12;51;6;612;84;21;19;29;139;1
29185;43503;2;6;4;402;12;7;11;10;83;1
29186;43688;8;32;7;708;57;11;3;42;147;2
29187;43698;8;34;3;308;53;21;21;15;69;1
29188;43680;8;31;6;608;56;3;11;2;131;1
29189;43594;5;19;4;405;33;9;18;27;90;2
29190;43545;3;12;4;403;19;21;19;48;91;1
29191;43637;6;25;5;506;41;21;17;19;113;1
29192;43611;5;21;7;705;36;26;20;1;164;1
29193;43590;5;18;7;705;36;5;13;34;157;1
29194;43684;8;32;3;308;53;7;18;5;66;1
29195;43824;12;52;3;312;81;25;13;11;61;1
29196;43622;6;23;4;406;40;6;21;29;93;1
29197;43485;1;3;7;701;8;20;19;59;163;1
29198;43468;1;1;4;401;5;3;14;16;86;1
29199;43553;3;13;5;503;20;29;10;4;106;1
29200;43484;1;3;6;601;7;19;7;12;127;1
29201;43688;8;32;7;708;57;11;21;23;165;1
29202;43594;5;19;4;405;33;9;11;25;83;2
29203;43688;8;32;7;708;57;11;5;39;149;1
29204;43485;1;3;7;701;8;20;15;45;159;1
29205;43696;8;34;1;108;51;19;12;19;12;2
29206;43653;7;27;7;707;50;7;11;29;155;1
29207;43591;5;19;1;105;30;6;19;0;19;2
29208;43624;6;23;6;606;42;8;19;47;139;1
29209;43503;2;6;4;402;12;7;21;45;93;1
29210;43660;7;28;7;707;50;14;16;58;160;1
29211;43589;5;18;6;605;35;4;12;19;132;2
29212;43654;7;28;1;107;44;8;21;24;21;2
29213;43588;5;18;5;505;34;3;14;46;110;2
29214;43485;1;3;7;701;8;20;6;26;150;1
29215;43676;7;31;2;207;45;30;14;16;38;2
29216;43590;5;18;7;705;36;5;22;11;166;2
29217;43522;2;9;2;202;10;26;17;16;41;2
29218;43587;5;18;4;405;33;2;18;8;90;2
29219;43702;8;34;7;708;57;25;13;58;157;1
29220;43826;12;52;5;512;83;27;22;16;118;1
29221;43635;6;25;3;306;39;19;19;37;67;1
29222;43798;11;48;5;511;76;29;23;9;119;2
29223;43826;12;52;5;512;83;27;12;53;108;1
29224;43488;1;4;3;301;4;23;18;49;66;1
29225;43478;1;2;7;701;8;13;5;58;149;1
29226;43764;10;43;6;610;70;26;7;54;127;1
29227;43668;7;30;1;107;44;22;6;11;6;2
29228;43779;11;45;7;711;78;10;13;16;157;1
29229;43609;5;21;5;505;34;24;18;55;114;1
29230;43604;5;20;7;705;36;19;2;10;146;2
29231;43652;7;27;6;607;49;6;17;10;137;1
29232;43806;12;49;6;612;84;7;3;45;123;2
29233;43567;4;15;5;504;27;12;12;59;108;1
29234;43478;1;2;7;701;8;13;23;31;167;1
29235;43721;9;37;5;509;62;13;21;21;117;1
29236;43722;9;37;6;609;63;14;18;23;138;2
29237;43773;11;45;1;111;72;4;13;49;13;2
29238;43653;7;27;7;707;50;7;6;19;150;1
29239;43483;1;3;5;501;6;18;12;5;108;1
29240;43605;5;21;1;105;30;20;8;20;8;2
29241;43616;5;22;5;505;34;31;15;10;111;2
29242;43644;6;26;5;506;41;28;17;12;113;1
29243;43638;6;25;6;606;42;22;18;53;138;1
29244;43730;9;38;7;709;64;22;8;40;152;1
29245;43631;6;24;6;606;42;15;21;34;141;1
29246;43824;12;52;3;312;81;25;21;10;69;1
29247;43527;3;9;7;703;22;3;12;57;156;1
29248;43677;7;31;3;307;46;31;18;10;66;1
29249;43811;12;50;4;412;82;12;20;14;92;1
29250;43508;2;7;2;202;10;12;12;46;36;2
29251;43798;11;48;5;511;76;29;19;51;115;1
29252;43751;10;41;7;710;71;13;15;22;159;2
29253;43485;1;3;7;701;8;20;22;5;166;1
29254;43724;9;38;1;109;58;16;22;33;22;2
29255;43716;9;36;7;709;64;8;13;10;157;1
29256;43527;3;9;7;703;22;3;8;35;152;1
29257;43488;1;4;3;301;4;23;14;23;62;1
29258;43793;11;47;7;711;78;24;5;25;149;2
29259;43827;12;52;6;612;84;28;22;36;142;1
29260;43471;1;1;7;701;8;6;2;39;146;2
29261;43690;8;33;2;208;52;13;10;8;34;2
29262;43699;8;34;4;408;54;22;9;35;81;1
29263;43554;3;13;6;603;21;30;19;23;139;1
29264;43759;10;43;1;110;65;21;7;0;7;2
29265;43689;8;33;1;108;51;12;19;7;19;2
29266;43643;6;26;4;406;40;27;9;4;81;1
29267;43669;7;30;2;207;45;23;12;30;36;1
29268;43712;9;36;3;309;60;4;14;54;62;2
29269;43597;5;19;7;705;36;12;20;44;164;1
29270;43680;8;31;6;608;56;3;16;3;136;1
29271;43603;5;20;6;605;35;18;12;8;132;2
29272;43790;11;47;4;411;75;21;11;29;83;2
29273;43534;3;10;7;703;22;10;12;17;156;1
29274;43744;10;40;7;710;71;6;17;23;161;1
29275;43490;1;4;5;501;6;25;21;46;117;1
29276;43735;9;39;5;509;62;27;9;24;105;1
29277;43488;1;4;3;301;4;23;8;41;56;1
29278;43597;5;19;7;705;36;12;15;24;159;2
29279;43645;6;26;6;606;42;29;4;15;124;2
29280;43660;7;28;7;707;50;14;8;10;152;1
29281;43485;1;3;7;701;8;20;21;31;165;1
29282;43785;11;46;6;611;77;16;14;37;134;2
29283;43625;6;23;7;706;43;9;18;51;162;1
29284;43506;2;6;7;702;15;10;12;28;156;1
29285;43824;12;52;3;312;81;25;1;31;49;2
29286;43633;6;25;1;106;37;17;16;51;16;2
29287;43697;8;34;2;208;52;20;10;19;34;2
29288;43671;7;30;4;407;47;25;6;37;78;1
29289;43648;7;27;2;207;45;2;18;19;42;1
29290;43485;1;3;7;701;8;20;14;44;158;1
29291;43735;9;39;5;509;62;27;22;5;118;2
29292;43603;5;20;6;605;35;18;11;54;131;2
29293;43693;8;33;5;508;55;16;18;56;114;1
29294;43520;2;8;7;702;15;24;19;55;163;1
29295;43481;1;3;3;301;4;16;18;18;66;1
29296;43743;10;40;6;610;70;5;21;46;141;1
29297;43733;9;39;3;309;60;25;10;54;58;2
29298;43698;8;34;3;308;53;21;15;0;63;2
29299;43471;1;1;7;701;8;6;11;44;155;1
29300;43665;7;29;5;507;48;19;11;30;107;1
29301;43687;8;32;6;608;56;10;13;10;133;1
29302;43490;1;4;5;501;6;25;21;13;117;1
29303;43763;10;43;5;510;69;25;23;18;119;2
29304;43472;1;2;1;101;2;7;13;5;13;2
29305;43498;2;5;6;602;14;2;22;7;142;1
29306;43688;8;32;7;708;57;11;12;16;156;1
29307;43694;8;33;6;608;56;17;18;32;138;1
29308;43512;2;7;6;602;14;16;12;35;132;1
29309;43709;9;35;7;709;64;1;15;12;159;2
29310;43652;7;27;6;607;49;6;22;44;142;1
29311;43547;3;12;6;603;21;23;18;6;138;1
29312;43492;1;4;7;701;8;27;8;9;152;1
29313;43479;1;3;1;101;2;14;2;48;2;2
29314;43716;9;36;7;709;64;8;19;8;163;1
29315;43730;9;38;7;709;64;22;1;2;145;2
29316;43570;4;16;1;104;23;15;13;58;13;2
29317;43765;10;43;7;710;71;27;17;32;161;1
29318;43611;5;21;7;705;36;26;9;48;153;1
29319;43787;11;47;1;111;72;18;12;9;12;2
29320;43559;4;14;4;404;26;4;20;38;92;1
29321;43623;6;23;5;506;41;7;10;39;106;1
29322;43688;8;32;7;708;57;11;17;27;161;1
29323;43562;4;14;7;704;29;7;3;29;147;2
29324;43671;7;30;4;407;47;25;8;56;80;1
29325;43689;8;33;1;108;51;12;18;39;18;2
29326;43810;12;50;3;312;81;11;14;59;62;2
29327;43763;10;43;5;510;69;25;19;2;115;1
29328;43659;7;28;6;607;49;13;22;49;142;1
29329;43704;8;35;2;208;52;27;21;51;45;2
29330;43822;12;52;1;112;79;23;6;39;6;2
29331;43585;4;18;2;204;24;30;16;55;40;2
29332;43723;9;37;7;709;64;15;23;22;167;2
29333;43715;9;36;6;609;63;7;19;43;139;1
29334;43630;6;24;5;506;41;14;16;29;112;1
29335;43609;5;21;5;505;34;24;4;45;100;2
29336;43607;5;21;3;305;32;22;17;47;65;2
29337;43695;8;33;7;708;57;18;23;56;167;2
29338;43526;3;9;6;603;21;2;21;57;141;1
29339;43579;4;17;3;304;25;24;12;12;60;2
29340;43722;9;37;6;609;63;14;18;45;138;2
29341;43765;10;43;7;710;71;27;23;23;167;2
29342;43765;10;43;7;710;71;27;8;46;152;1
29343;43472;1;2;1;101;2;7;13;56;13;2
29344;43785;11;46;6;611;77;16;2;10;122;2
29345;43493;1;5;1;101;2;28;15;38;15;2
29346;43574;4;16;5;504;27;19;1;0;97;2
29347;43659;7;28;6;607;49;13;21;10;141;1
29348;43738;9;40;1;109;58;30;18;22;18;2
29349;43788;11;47;2;211;73;19;4;9;28;2
29350;43626;6;24;1;106;37;10;12;28;12;2
29351;43728;9;38;5;509;62;20;11;47;107;1
29352;43692;8;33;4;408;54;15;13;49;85;1
29353;43682;8;32;1;108;51;5;7;13;7;2
29354;43716;9;36;7;709;64;8;15;59;159;2
29355;43500;2;6;1;102;9;4;23;32;23;2
29356;43748;10;41;4;410;68;10;8;53;80;1
29357;43719;9;37;3;309;60;11;8;9;56;2
29358;43617;6;22;6;606;42;1;20;38;140;1
29359;43728;9;38;5;509;62;20;22;3;118;2
29360;43497;2;5;5;502;13;1;23;19;119;2
29361;43771;11;44;6;611;77;2;12;55;132;2
29362;43748;10;41;4;410;68;10;9;0;81;1
29363;43716;9;36;7;709;64;8;5;56;149;2
29364;43646;6;26;7;706;43;30;7;6;151;1
29365;43743;10;40;6;610;70;5;19;43;139;1
29366;43488;1;4;3;301;4;23;24;51;72;2
29367;43491;1;4;6;601;7;26;7;33;127;1
29368;43651;7;27;5;507;48;5;15;37;111;1
29369;43632;6;24;7;706;43;16;12;6;156;1
29370;43553;3;13;5;503;20;29;16;35;112;1
29371;43678;8;31;4;408;54;1;12;50;84;1
29372;43660;7;28;7;707;50;14;18;45;162;1
29373;43490;1;4;5;501;6;25;13;41;109;1
29374;43721;9;37;5;509;62;13;11;36;107;1
29375;43511;2;7;5;502;13;15;17;51;113;1
29376;43824;12;52;3;312;81;25;23;42;71;2
29377;43653;7;27;7;707;50;7;10;1;154;1
29378;43488;1;4;3;301;4;23;21;34;69;1
29379;43520;2;8;7;702;15;24;19;0;163;1
29380;43596;5;19;6;605;35;11;10;29;130;2
29381;43553;3;13;5;503;20;29;22;53;118;1
29382;43604;5;20;7;705;36;19;1;48;145;2
29383;43673;7;30;6;607;49;27;9;53;129;1
29384;43813;12;50;6;612;84;14;8;29;128;1
29385;43821;12;51;7;712;85;22;13;39;157;1
29386;43807;12;49;7;712;85;8;16;43;160;1
29387;43511;2;7;5;502;13;15;10;46;106;1
29388;43682;8;32;1;108;51;5;10;40;10;2
29389;43690;8;33;2;208;52;13;20;14;44;1
29390;43709;9;35;7;709;64;1;12;35;156;1
29391;43471;1;1;7;701;8;6;13;59;157;1
29392;43485;1;3;7;701;8;20;3;41;147;2
29393;43644;6;26;5;506;41;28;9;6;105;1
29394;43682;8;32;1;108;51;5;14;54;14;2
29395;43829;12;1;1;112;79;30;12;27;12;2
29396;43679;8;31;5;508;55;2;21;42;117;1
29397;43657;7;28;4;407;47;11;21;29;93;1
29398;43546;3;12;5;503;20;22;22;22;118;1
29399;43660;7;28;7;707;50;14;19;49;163;1
29400;43491;1;4;6;601;7;26;17;9;137;1
29401;43680;8;31;6;608;56;3;18;3;138;1
29402;43555;3;13;7;703;22;31;1;36;145;2
29403;43701;8;34;6;608;56;24;20;50;140;1
29404;43494;1;5;2;201;3;29;13;6;37;1
29405;43687;8;32;6;608;56;10;20;14;140;1
29406;43687;8;32;6;608;56;10;11;48;131;1
29407;43664;7;29;4;407;47;18;13;34;85;1
29408;43797;11;48;4;411;75;28;19;7;91;1
29409;43479;1;3;1;101;2;14;22;58;22;2
29410;43827;12;52;6;612;84;28;15;13;135;2
29411;43705;8;35;3;308;53;28;15;3;63;2
29412;43651;7;27;5;507;48;5;15;52;111;1
29413;43820;12;51;6;612;84;21;13;51;133;1
29414;43584;4;18;1;104;23;29;10;29;10;2
29415;43551;3;13;3;303;18;27;17;14;65;2
29416;43802;12;49;2;212;80;3;18;27;42;2
29417;43662;7;29;2;207;45;16;12;40;36;1
29418;43694;8;33;6;608;56;17;13;9;133;1
29419;43618;6;22;7;706;43;2;10;31;154;1
29420;43468;1;1;4;401;5;3;8;56;80;1
29421;43744;10;40;7;710;71;6;21;40;165;1
29422;43703;8;35;1;108;51;26;19;35;19;2
29423;43711;9;36;2;209;59;3;17;11;41;2
29424;43622;6;23;4;406;40;6;11;35;83;1
29425;43489;1;4;4;401;5;24;21;49;93;1
29426;43724;9;38;1;109;58;16;13;15;13;2
29427;43733;9;39;3;309;60;25;21;47;69;2
29428;43804;12;49;4;412;82;5;19;27;91;1
29429;43652;7;27;6;607;49;6;6;46;126;1
29430;43674;7;30;7;707;50;28;14;34;158;1
29431;43702;8;34;7;708;57;25;8;11;152;1
29432;43486;1;4;1;101;2;21;14;33;14;2
29433;43688;8;32;7;708;57;11;22;0;166;1
29434;43768;10;44;3;310;67;30;18;11;66;2
29435;43624;6;23;6;606;42;8;18;15;138;1
29436;43733;9;39;3;309;60;25;23;48;71;2
29437;43588;5;18;5;505;34;3;2;7;98;2
29438;43611;5;21;7;705;36;26;8;8;152;1
29439;43701;8;34;6;608;56;24;9;39;129;1
29440;43791;11;47;5;511;76;22;20;11;116;1
29441;43705;8;35;3;308;53;28;19;38;67;1
29442;43561;4;14;6;604;28;6;22;6;142;2
